Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality,Density,juiciness_scaled,ripeness_scaled,acidity_scaled,size_scaled,weight_scaled,sweetness_scaled,crunchiness_scaled
1.571418,1.225943,1.481955,-1.834313,0.433967,-1.072166,2.234878,good,0.7801507937417034,0.479942969916631,0.3657665643243745,0.6413624881497224,0.6433895827355959,0.6472509462881133,0.6312598436056006,0.3086488320581269
-1.390268,-1.577905,0.55946,2.620816,3.360118,0.044143,-2.586664,good,1.1349646255254382,0.6995201218642834,0.4509651487708087,0.3068879578702424,0.4249450696153656,0.4305796765240953,0.5617393731638678,0.6344373747249524
-0.611014,1.790287,-0.232356,4.326236,0.128099,-3.717302,2.232522,good,-2.930026153246898,0.45699076262728583,0.1638853263622123,0.6411990503961285,0.4824203592399213,0.690861416992554,0.5020670488441792,0.7591489816020727
-2.105049,-3.789945,1.723247,2.780502,2.251864,-4.805814,1.603692,good,1.8004070214042522,0.6163572034248065,0.08080825580830925,0.5975765705181879,0.3722251028354331,0.25964119641789896,0.6494439349598373,0.6461146727839524
1.457049,-1.585373,0.522147,0.511241,-1.557878,-1.88295,-2.429393,bad,-1.0880711630151079,0.33047575095863063,0.30388616284788567,0.31779798288953787,0.6349540900732922,0.4300025763950592,0.5589274150355393,0.4801712771784238
1.004702,-4.52136,-0.506153,1.477988,2.246584,-1.523424,-0.69351,good,-4.500200059321072,0.6159609944245589,0.3313257931578525,0.438217684936131,0.6015904181052318,0.20312008087438554,0.4814333367421786,0.5508662214230294
0.475241,-1.833409,2.565567,2.45661,-4.196405,-3.164642,-0.052965,bad,-3.8578510692469714,0.13248178414113437,0.20606526908431377,0.48265284447593576,0.5625390634507714,0.41083524811364447,0.7129223090024939,0.6224295443260687
-0.173679,-0.664062,-0.652613,1.977843,0.520847,-1.465246,-1.933513,bad,3.8235019777866066,0.48646240892070564,0.33576603617831063,0.35219760651098275,0.5146767939684631,0.5011981705276787,0.4703959131237349,0.5874189299966142
1.030426,-0.020293,0.185796,0.171099,1.461804,-1.405084,1.372601,good,-0.019693796546282796,0.5570714301794196,0.3403577014228499,0.581545588380769,0.6034877382990352,0.5509463190238568,0.5335795489185986,0.4552978410826835
-0.10486,-1.219418,-1.117415,2.734318,-1.376994,-1.910943,-2.292075,good,11.629010108716383,0.3440492109587807,0.3017496899049917,0.3273238510762959,0.5197526639116039,0.45828226007494877,0.4353678059770747,0.6427373927872285
-0.383466,-0.21516,0.553264,0.560121,-0.870008,1.628004,-0.720918,good,0.5610927696327705,0.38209322917839156,0.571848089927705,0.43631636831877085,0.4992035739600105,0.5358876994677665,0.5612724342266845,0.4837457065530961
0.153683,-0.753644,-1.117697,1.16356,-2.005551,0.396157,-1.37021,bad,-4.903886571709298,0.29688255554805154,0.47783145057911364,0.39127442183894673,0.5388219709737448,0.4942755963767261,0.435346554075802,0.5278731633334333
-3.725976,-0.685797,0.512837,0.547322,0.93635,1.926225,2.070556,bad,0.18405835142255345,0.5176415809339426,0.5946088193065777,0.6299633291743189,0.2526706972305055,0.49951856804982653,0.5582258008481318,0.4828097588942084
2.316935,-1.765647,-3.142249,-0.896767,1.303793,1.672412,-0.964795,good,-0.7620615166157013,0.5452143505699256,0.5752373833384876,0.4193984103250483,0.6983765388436555,0.4160716512930427,0.28277357809896625,0.37720840575916037
1.141501,1.137949,-0.444749,-0.771399,1.535553,-0.696353,3.55957,good,0.9968883075879916,0.5626055244141284,0.3944492459264827,0.7332575156046288,0.6116802760274878,0.6404510870547971,0.4860608252022831,0.38637614434025525
0.39883,-2.220563,2.405669,1.496692,-0.918728,1.891579,1.692951,good,-5.56769300203094,0.3784373006761066,0.5919645781898877,0.6037685443925659,0.5569032318021665,0.38091738210442483,0.7008721795354591,0.5522339817958581
-3.598501,1.720804,0.401611,-1.442869,-0.318517,-0.10284,-2.694676,good,-0.4782002283728697,0.42347688405633965,0.4397471584673262,0.2993950721991133,0.2620728466514777,0.6854920211347852,0.5498436591071444,0.337273810211548
-1.57772,-0.951959,-0.268934,-0.226795,2.031647,-0.612471,2.148967,bad,0.6033763912481303,0.5998322114915617,0.40085126155166867,0.6354027679251883,0.4111192079698659,0.47895052780551567,0.4993104813095935,0.4262011962053132
0.536564,-6.000748,3.597462,3.960715,2.367717,3.028437,2.345522,good,-11.183657494725697,0.6250507642781566,0.6787314969521697,0.6490379579326762,0.5670620523422581,0.08879830721416893,0.7906873113564057,0.7324196649191841
-2.34563,-2.100761,-2.014976,4.195976,-0.955518,-3.242536,-3.492475,good,0.8956062976684303,0.37567659440354784,0.20012026771204988,0.24405106694468662,0.35448061560384336,0.3901752489575028,0.36772639548688,0.749623507577015
-1.921919,-0.830394,0.480126,0.171411,1.861532,1.673354,-1.044119,bad,0.4320650349988735,0.5870668527648334,0.5753092783662519,0.41389563597611817,0.3857321875458675,0.48834463294561703,0.5557606556618495,0.45532065658933035
-0.630824,0.254163,-1.466817,1.240221,1.638017,1.538249,-1.24203,bad,-0.4029063573992111,0.5702943802856006,0.5649978370434322,0.4001663790781917,0.4809592368235302,0.5721552897007101,0.4090363988547788,0.533479123445785
-1.557551,-3.281758,3.627033,0.994175,0.195483,1.303494,0.623696,good,2.10699874354034,0.46204722991377944,0.5470809397580725,0.529593402109457,0.41260680908123354,0.2989120565242838,0.792915821897311,0.5154866101495366
0.595694,-2.365583,-0.364477,4.224712,1.348388,-3.178208,1.466224,good,-3.9711378660856083,0.5485607407907671,0.20502988909848519,0.5880402967019566,0.5714232925482757,0.36971075908449724,0.49211023165250645,0.7517248742404885
-0.157161,-0.86092,-1.478031,2.071683,2.945618,-2.891162,-0.387312,good,5.477949364027972,0.6684162145531768,0.226937723641619,0.4594589044925543,0.515895108964624,0.48598569366616373,0.40819129665310444,0.5942811323803959
1.455947,-0.481696,-2.502314,2.682689,-1.734331,0.079201,-0.838856,good,-0.3308472080371057,0.31723479135243837,0.4536408344219349,0.4281349074599623,0.6348728100680997,0.515290757851166,0.3309999449108517,0.6389619383235429
-2.28803,-1.430545,-0.223432,0.639738,-0.009996,0.639535,-2.59722,bad,0.6252300013548773,0.44662817136039257,0.49640646975875324,0.30615567903877516,0.358729007889766,0.4419671263118248,0.5027395735497029,0.4895678289656019
-2.830463,-4.371522,-0.790809,-0.940962,4.038744,2.7743,3.816881,bad,1.5444547411501226,0.7504439341752774,0.6593353327579695,0.7511074017739795,0.3187208798892468,0.21469902157263338,0.45998127571847447,0.37397657461731004
-3.976065,1.51903,4.208563,2.346197,-1.68236,-3.427717,1.365204,bad,-0.3820435531109275,0.32113467354029246,0.18598694166489343,0.5810324521060093,0.23422493024449642,0.6698996535080933,0.8367407089438326,0.614355414404921
-1.722539,-1.760806,1.941922,0.593023,-0.045435,-1.490277,3.782452,bad,1.0222154621753121,0.44396884356498045,0.33385562806794095,0.7487190323264061,0.40043782042724374,0.4164457463284824,0.6659235786151916,0.486151718731604
-3.607746,-0.759695,1.634866,-1.217979,1.414093,0.364305,-3.518392,good,0.2105733053269271,0.5534912166167653,0.47540045225177974,0.24225318228429102,0.261390964938225,0.49380799690152555,0.6427834233059956,0.353719256653243
1.898335,3.304017,0.853349,-1.053535,1.109547,-1.162183,3.306495,good,1.7404815272330751,0.5306382116566488,0.3588963151584942,0.7157014844116041,0.6675019379601964,0.8078370166612547,0.5838872455508731,0.3657444911886074
-1.130139,-0.988284,0.344526,2.214465,1.396548,0.169953,-0.575898,bad,0.8744800418355618,0.5521746471263591,0.4605671800266759,0.4463765308935509,0.44413135497899037,0.476143462702779,0.5455416563264612,0.6047222979895297
-0.153111,-2.489734,-2.194768,-0.590089,3.560605,1.828833,0.205757,bad,16.260974064567534,0.7145645828174361,0.5871756977099525,0.5006006129331986,0.516193824047228,0.3601168171830559,0.35417702728254286,0.39963473251377885
-3.812941,-0.537231,1.663255,-1.748888,1.255263,3.300374,-0.274576,bad,0.14089675135282712,0.5415726795884829,0.6994861871487104,0.467279498121229,0.246256436203678,0.5109992131717308,0.6449228567288003,0.3148956739020585
2.639381,-4.289759,-1.613194,0.638524,3.968767,-0.29131,1.37901,good,-1.6252897933265413,0.7451928892490789,0.42536281039647894,0.5819901862427312,0.7221591273684234,0.22101737157937962,0.3980052302285537,0.4894790532442261
2.710366,-3.15463,1.466312,1.891386,-0.477823,2.852519,-0.033738,good,-1.1639129180339483,0.41152262818636826,0.665305138678029,0.4839866380618225,0.7273947545631495,0.30873605025809536,0.6300809659757816,0.5810966214768506
-2.708544,-0.979013,-2.106233,1.467755,-1.546061,0.296081,-2.589556,bad,0.36145360754708067,0.33136249371543486,0.47019348157854,0.30668733733399733,0.32771323647097267,0.4768598921746984,0.3608491445845974,0.5501179166809873
0.56401,-0.138908,-3.813118,-0.984473,2.153303,0.948098,-0.030537,bad,-0.24628641336146523,0.6089612270472674,0.5199565180093229,0.48420869419478263,0.5690863817637761,0.5417801792534204,0.23221598322335735,0.37079476208618556
-1.621693,1.436522,-0.11841,0.615449,1.507476,-1.091774,-2.195782,good,-0.8858162426550524,0.5604986380315616,0.36427004871460544,0.3340037796021082,0.40787589974089233,0.6635237325859572,0.5106541734626907,0.4877916563984699
1.970027,-2.615542,0.465326,0.052063,2.323303,-0.953946,2.834504,good,-1.3276680979499267,0.6217179562219071,0.3747893139871089,0.6829590613400759,0.6727897112199598,0.3503948282926197,0.5546453076517923,0.4465931402839214
0.490259,-0.285924,2.28268,-0.099532,-0.034052,-2.245437,2.124385,good,-0.5832100991516729,0.44482301914259764,0.2762205440270802,0.633697493367105,0.5636467432311532,0.5304193125460857,0.6916035622105324,0.4355075097386381
0.564729,-0.277862,-1.065537,0.415566,-0.74054,1.260898,0.502034,bad,-0.49202714930524194,0.39180845395946357,0.5438299412414607,0.5211536041562582,0.5691394129105396,0.5310423148546407,0.43927740219773304,0.47317488743984415
-2.393185,-2.699399,-0.439149,1.795682,-0.809629,1.501458,-2.576288,bad,1.1279524984487201,0.38662404418330665,0.5621898859112916,0.30760774994634166,0.3509731104795889,0.34391466151160976,0.4864828487736561,0.5740981110661788
-1.152419,0.343118,-0.534658,0.601064,0.632903,-0.787525,1.305533,bad,-0.2977371945446925,0.49487104447596103,0.38749084521382127,0.57689302333067,0.44248805324061613,0.5790294115510594,0.47928516140253813,0.4867397299141274
-4.561322,2.12636,-3.325208,-1.06222,2.92819,4.126127,-0.609772,bad,-0.46617186859423654,0.667108424694026,0.762509047935819,0.4440266622750286,0.19105824059029053,0.7168319273923343,0.26898554049274725,0.36510938646031305
1.051433,-0.581778,-0.856258,0.486606,-0.414831,-0.271718,0.750553,good,-0.5533191368351573,0.4162495216226559,0.42685810485927955,0.5383935816967476,0.6050371476176182,0.5075567815369997,0.455048950589405,0.47836980279943336
-2.799427,-1.694191,1.645971,0.392718,0.330682,1.602245,-1.007958,bad,0.6051920625185082,0.47219250654720357,0.5698821196302732,0.41640415575867656,0.32100999626052973,0.4215935134810992,0.6436203111202986,0.471504090337706
-3.248008,0.333795,1.233594,0.865588,3.075037,-1.244131,-2.947295,good,-0.1027691434257551,0.6781277623946631,0.352641905673113,0.28187067411968725,0.2879240924408858,0.5783089637065221,0.6125430228538576,0.5060834769662104
-2.258041,-1.91748,1.804333,0.052867,-3.268091,-0.7809,-2.395381,bad,0.8491785578738384,0.20214207994717207,0.3879964763804227,0.3201574246871756,0.36094090088043507,0.40433854418378423,0.6555546855506138,0.4466519340895113
-2.584094,2.180633,0.731132,-1.536171,-1.463975,0.283161,-0.101619,good,-0.8438675218471154,0.33752219295678465,0.4692074054015604,0.4792776744999783,0.33689227154012336,0.7210259492593907,0.5746768071897143,0.33045094995140734
2.279865,-1.200011,-1.934806,1.25831,2.115294,-0.555747,-0.209987,good,-0.5263517796009851,0.6061090475225681,0.4051805328413739,0.47176009280156594,0.695642373877698,0.45978196310175706,0.37376811507919616,0.5348019109449349
4.006434,-0.601776,-2.904517,1.328494,-0.17474,1.872412,1.90485,good,-0.15020239944049996,0.43426585023599945,0.5905017204434351,0.6184681609243086,0.8229885964595256,0.5060114081598619,0.30068938303997306,0.539934229914493
-0.056488,0.557704,-0.49645,1.292459,-0.80703,-0.116164,-1.517382,bad,-9.872964169381108,0.38681907206051186,0.4387302483293946,0.38106497316665644,0.5233204283500528,0.5956118443696649,0.48216456794093426,0.5372991120234063
0.600361,-2.856169,-0.66489,3.34738,-3.778628,-1.612229,-2.069189,bad,-4.757419286062885,0.163831596166978,0.32454804587482816,0.3427856452815257,0.5717675155829701,0.33180004083284786,0.4694707018048517,0.6875685470690482
-0.579862,-0.542275,0.080046,1.112453,1.232306,1.352246,-0.123379,good,0.9351794047549243,0.5398499958728229,0.5508017745707744,0.47776816451771925,0.4847180314012245,0.5106094310278023,0.5256100859413323,0.5241358809674067
-1.489319,0.160941,-0.155989,-1.014487,0.451834,3.726459,1.493955,bad,-0.1080634840487498,0.48128370215288563,0.7320057125255182,0.5899640201081159,0.4176393837765995,0.56495142946651,0.507822169214722,0.36859993959740867
2.825908,-1.119328,-1.648692,0.958924,0.436685,0.644317,1.601038,good,-0.3960949896458059,0.48014692750425847,0.49677144005893253,0.5973924602473738,0.7359167639641926,0.466016854600287,0.3953300529541613,0.5129088235315625
-0.196279,-3.868596,-0.848938,-1.38972,1.767624,-0.302036,0.706918,good,19.70967856979096,0.5800200355687625,0.42454418399754057,0.5353665840829664,0.5130098900507226,0.25356333055704994,0.4556005956862711,0.34116041714351314
1.609033,-0.766501,-2.976002,1.4383,0.937641,0.267792,1.283894,good,-0.4763736977426815,0.5177384570360865,0.46803441741673074,0.5753919072228527,0.6461639451632866,0.49328205374697015,0.2953021767900451,0.5479639719749526
-0.198235,-0.437562,-2.206519,1.393179,-2.729359,0.913093,0.197144,bad,2.2072893283224455,0.2425683047807718,0.5172848774075294,0.5000031216888421,0.5128656217293465,0.518701274334144,0.3532914560348278,0.5446644255794004
0.481356,-0.140111,-2.940686,3.603662,-3.465855,2.215775,-0.856561,bad,-0.2910756280175172,0.18730195177956366,0.6167077633502656,0.42690669632779793,0.5629900863470981,0.541687215748435,0.29796363829836786,0.7063095844872105
1.355008,-2.279672,-0.499865,0.486596,2.179009,-0.927643,1.775344,good,-1.6824048271301721,0.6108901945776397,0.37679680328146614,0.6094842179205197,0.6274278713710727,0.3763496515839111,0.4819072089237488,0.4783690715331947
1.009229,-2.271039,1.235493,1.217697,-0.300854,1.78511,-1.379643,good,-2.2502712466645334,0.42480230821758475,0.5838386846537544,0.3906200464868029,0.6019243151864535,0.37701677871486566,0.6126861340613643,0.5318320193697801
-1.082845,-2.481235,-2.09714,0.713142,-0.088334,1.911882,2.012687,bad,2.2914036634975457,0.44074972047755184,0.5935141373710965,0.6259489066943855,0.4476196095756992,0.3607735892768799,0.36153440535861425,0.4949356156640153
0.780136,-1.562171,0.867887,3.27917,3.13677,0.853514,-0.117891,good,-2.002434190961576,0.6827601809954751,0.5127377077056511,0.4781488718147155,0.5850271461941117,0.4317955433465718,0.5849828488866982,0.6825805800550058
0.933991,-2.002432,0.125204,0.883602,0.54856,1.805171,-2.312182,good,-2.1439521365837573,0.488541980894922,0.5853697739870662,0.3259290111308325,0.5963750002765881,0.3977737597486105,0.5290132538763431,0.5074007799685701
-0.35694,-0.727583,0.055782,0.712722,2.910587,-0.489938,1.716681,bad,2.038390205636802,0.6657875029077838,0.41020318664407135,0.6054147149752409,0.5011600471158506,0.49628949654582233,0.5237815180956549,0.4949049024819907
1.856068,-1.626323,-0.404837,2.334052,5.100467,-2.624019,3.82724,good,-0.8762195135092032,0.8301151857604886,0.24732652767775395,0.7518260145454052,0.6643844588499691,0.42683810795852606,0.4890686474845399,0.6134672915580431
-1.037014,2.611287,-2.975672,0.409859,-0.583967,3.587747,4.405949,bad,-2.51808268740827,0.4035576266480568,0.7214189788830108,0.7919715573911394,0.450999957958618,0.7543053385162096,0.2953270460362153,0.47275755379742895
3.036411,-1.309048,1.056826,3.633489,-1.658983,-3.917238,0.096056,bad,-0.4311168679075395,0.32288887388097215,0.14862587384513837,0.49299055987420015,0.751442793848977,0.4513559766569643,0.5992215473780618,0.708490732297324
-1.68484,-1.540055,-0.799607,-0.265964,-1.376356,2.981055,-1.095401,bad,0.9140660240735026,0.3440970862129773,0.6751152228486367,0.41033815937178864,0.403218378427018,0.4335045881314892,0.4593182465433067,0.42333689947502395
0.516282,-0.525096,-1.316113,1.046405,-0.24624,1.168722,0.122829,bad,-1.0170720652666565,0.4289005200243128,0.5367949135565325,0.4948478259934567,0.5655661167113019,0.5119369622432163,0.42039365605124157,0.519306013714167
-1.455035,-0.094437,-1.810407,0.631184,2.116622,-2.282722,-1.590347,good,0.06490359338435157,0.6062087000892971,0.2733748899822903,0.3760033281365308,0.4201680622684497,0.5452167378820177,0.38314299191048645,0.4889423038250343
1.115148,0.174716,-2.74214,1.191595,1.538985,0.04598,-0.221228,bad,0.15667516778042018,0.5628630602642893,0.45110535170711763,0.47098029492883736,0.6097365627998675,0.5660159118282497,0.3129263332986923,0.5299232682335752
-2.275682,-0.861695,-2.764352,1.836605,1.377285,4.592999,0.296232,bad,0.37865352013154735,0.5507291596317057,0.7981415059001242,0.5068769417771734,0.35963975698606065,0.48592580445887895,0.3112524069473822,0.5770906718947327
3.93058,-4.623186,-2.379692,2.196927,2.729475,0.162543,-0.195057,good,-1.1762096179189838,0.652196933882623,0.46000163633693764,0.4727957997884744,0.81739384735438,0.19525133452472931,0.3402409046195831,0.6034398032601311
1.25949,-0.154944,-2.828255,2.609971,1.198981,-0.754083,0.108349,good,-0.12302122287592597,0.5373493017566766,0.39004319502113954,0.49384333589496815,0.620382768343872,0.5405409749592018,0.3064365904685525,0.633644316489103
-5.64092,0.607573,1.761167,2.057749,1.799598,3.143325,1.393034,bad,-0.10770813980698184,0.582419351207762,0.6874999427587358,0.5829630432276209,0.11143053546706866,0.5994655409865506,0.6523016374288486,0.5932621860034178
1.108585,-1.375601,0.466651,3.027072,-0.022723,1.619337,0.673783,good,-1.2408619997564465,0.44567314258271234,0.5711866098792621,0.533067980532316,0.6092524968524281,0.4462130006409304,0.5547451614432333,0.6641455044311078
2.044869,-0.651927,-1.544257,1.397046,0.875191,1.908727,-2.212114,good,-0.31881113166662517,0.5130522350539909,0.5932733424532659,0.33287081466505597,0.6783098184328595,0.5021359195991641,0.40320041575350696,0.5449472062338984
1.324478,1.716616,-0.970105,-1.087421,-0.47896,0.242747,0.14953,good,1.2960698478947932,0.4114373081800649,0.4661229408027637,0.4967000974105661,0.6251760759459126,0.6851683875862578,0.4464692867447446,0.3632665224122133
0.026381,-0.873745,0.266413,-1.139417,-2.28154,3.338239,-0.417714,good,-33.12023805011182,0.2761724559705244,0.7023761077711045,0.45734989151090716,0.5294325814809925,0.4849946238810957,0.5396549550352726,0.35946423047756804
0.571693,-0.863997,-2.875435,2.026406,-4.246384,1.006724,0.50003,bad,-1.5112953980545503,0.1287313808033737,0.5244309531448961,0.521014584946495,0.5696530553389973,0.4857479141941439,0.30288104187973525,0.5909701782315203
-1.660465,-3.663195,2.30827,0.589992,3.029137,0.97178,-3.156712,good,2.2061259948267504,0.6746834455175105,0.5217639681659196,0.26734323607029603,0.4050162006834306,0.26943597967383487,0.6935320592090028,0.48593007193465987
-1.122361,-0.755385,-0.93857,0.462278,1.779086,0.853568,1.291181,bad,0.6730321171173981,0.5808801392734667,0.5127418290766694,0.5758974127026653,0.444705035451211,0.49414105817042564,0.4488458069810386,0.47659077829397045
-0.233342,3.440811,-1.195862,1.081771,3.178556,-2.824407,2.01227,good,-14.745785156551328,0.6858957850266014,0.23203257775882286,0.6259199790444497,0.5102762413824387,0.8184079640436017,0.4294559339943077,0.521892209893886
0.762877,-3.813836,0.96545,1.192024,-0.143098,3.406596,0.837749,good,-4.999280355810963,0.43664025273331675,0.707593229228519,0.5444424434804361,0.5837541774013558,0.25779498602920026,0.5923353284748876,0.5299546395552146
-1.196293,-0.388059,-1.95393,-0.560576,2.214946,2.42455,-2.306351,bad,0.32438457802561743,0.613586892085575,0.6326418232456926,0.32633351263389104,0.43925204693588393,0.522526687789912,0.3723269045829575,0.40179291856399785
-3.894364,-0.928452,-0.354897,0.804823,2.426174,3.119413,0.872471,bad,0.2384091471675478,0.629437353203815,0.6856749386144683,0.546851138590914,0.24025093542074943,0.4807670640579597,0.49283219340496237,0.5016399376668658
2.834755,-1.501866,-2.795104,0.315628,1.578776,0.220491,-0.419031,bad,-0.529804515734164,0.5658489603265722,0.4644243253697251,0.45725853008413164,0.7365692904668585,0.4364556964372953,0.30893489464972845,0.4658667589037149
-2.80563,1.604092,-1.037828,0.439612,0.755683,1.448853,1.313168,bad,-0.571740393423224,0.504084404523386,0.5581749836442628,0.5774226698708607,0.32055248276487736,0.6764729383468816,0.4413655899011569,0.4749332902373763
2.080913,-2.846038,-2.466824,-0.119167,0.893168,1.063165,-0.453097,good,-1.3676871642399275,0.5144012216444174,0.5287386253975978,0.45489534225988354,0.6809683089112241,0.3325829280057543,0.33367451929442793,0.43407166847898815
0.773149,-1.002034,-0.572641,0.655669,-0.577256,-0.665252,0.247923,good,-1.2960425480728812,0.4040612172921215,0.3968229266679875,0.5035257047490045,0.584511807359012,0.4750809122509516,0.47642271116834894,0.4907328092104445
-0.251731,-0.242136,-1.983283,1.029913,-1.778541,0.022266,0.08893,good,0.9618839157672278,0.3139172913711983,0.449295459256584,0.49249622310335556,0.5089199273937958,0.533803091395876,0.37011482281679486,0.5181000094333345
-0.805739,-1.773678,2.338774,2.555178,2.975386,-1.211172,-0.632589,good,2.201305881929508,0.6706499928712395,0.3551573921063228,0.44244382729041437,0.46805806431151337,0.41545104455277904,0.695830881891353,0.6296374893874986
2.285058,-2.401362,-1.918881,0.039509,2.393542,-0.085041,-0.369306,good,-1.0508976139774135,0.6269886615189512,0.441105608147981,0.4607079962545284,0.6960253929947257,0.3669458868942477,0.37496824461028805,0.44567510864788135
1.108971,0.034657,1.01351,-0.134654,3.024652,-2.096181,3.41155,good,0.0312514935016335,0.6743468929860501,0.28761201352176036,0.7229892404403829,0.6092809669812886,0.5551926570113415,0.5959571950534919,0.43293915645514297
0.216577,-4.102545,-0.243894,0.848539,1.942347,-1.239475,2.691332,good,-18.942662424911234,0.5931311766957069,0.35299725944091614,0.6730270961204068,0.5434608318145577,0.235484594873082,0.5011975295644469,0.5048367411558833
-0.798666,-1.249805,-1.93747,1.538209,0.323593,2.761658,1.428455,bad,1.5648656634938762,0.47166055094062115,0.6583704740095658,0.5854202285714445,0.46857974623231774,0.4559340622146085,0.3735673524373859,0.5552699798389897
-0.982356,0.297005,2.227891,0.526645,0.454337,-4.182877,3.90535,bad,-0.30233947774533876,0.4814715262300863,0.12835185762403262,0.7572445726664647,0.45503135770799236,0.5754659650794146,0.6874745890941122,0.48129771969248786
0.805329,-0.377444,-0.302493,1.718358,-2.685612,-2.04709,-0.250708,bad,-0.46868298546308407,0.24585106143490687,0.2913587213858553,0.4689352418830194,0.5868853015215293,0.5233469767387228,0.49678142969678896,0.5684436680022025
-1.345353,-1.095134,-0.301263,0.960031,-0.23534,0.810633,-1.018861,bad,0.8140123818804433,0.4297184514831573,0.5094649575086647,0.41564780523769446,0.42825785675984857,0.4678864797371242,0.49687412415978693,0.5129897747041845
-1.432623,1.027016,0.200391,0.032261,0.95323,0.432171,-1.979825,good,-0.7168780621279988,0.518908249101401,0.48058009976160154,0.348984903096535,0.42182109990581257,0.6318785845622469,0.5346794478514894,0.44514508687808546
-0.574129,-3.333674,0.979998,2.353547,-1.170385,1.027217,-1.317116,bad,5.8064894823288835,0.3595530642413873,0.5259950134463545,0.39495759844731365,0.48514087919593274,0.2949001751237697,0.5934316854242329,0.6148928950903515
1.896323,-3.144538,-0.399112,2.17408,1.037056,3.469888,-0.315721,good,-1.6582291097033575,0.5251985172178324,0.7124237813487506,0.4644252339567046,0.6673535392574312,0.30951592365153846,0.4895000912249167,0.6017690792846169
-1.387502,1.140139,-2.183648,-0.434611,2.115844,2.247523,-0.313393,bad,-0.8217206173396507,0.6061503192934272,0.6191308242223049,0.4645867293261301,0.42514908095326254,0.6406203223631245,0.35501504551712626,0.41100431373954194
-1.052727,-1.05094,1.55879,0.51776,1.836198,-1.717858,3.170053,bad,0.9983025038780234,0.5851657999594786,0.3164862625545356,0.7062363851009701,0.44984101719492525,0.4713016328038921,0.6370502330888939,0.4806479896394199
-2.533474,2.268154,-0.95,1.758008,1.633421,-0.352107,0.367241,good,-0.8952742360884698,0.569949498360385,0.42072268088163145,0.5118028973989673,0.34062584128862,0.727789256757164,0.4479844267273256,0.5713431386385723
-1.456217,1.715472,-1.75408,0.622814,-0.237516,0.169502,0.819827,bad,-1.1780332189501976,0.42955516534972193,0.46053275894650425,0.543199178870967,0.4200808817184157,0.6850799833886658,0.3873878707863302,0.48833023398325837
-2.338411,-1.465259,-1.967031,0.105717,-0.638577,3.590288,-1.474774,bad,0.6266045618156946,0.39945971499966226,0.721612912285929,0.38402072690397704,0.3550130660189835,0.439284553483844,0.37133959551000084,0.45051667616093993
-0.802975,-2.869071,-3.641196,-0.45912,2.093994,4.560185,-0.420776,bad,3.573051464865033,0.6045107043965692,0.7956370861113153,0.4571374779279257,0.46826192813578926,0.3308030207652496,0.24517225758721145,0.40921205331515886
-2.37944,-3.464898,4.11594,-0.302866,0.983021,1.931703,0.20356,good,1.4561821268869983,0.5211437533298815,0.5950269094998822,0.5004482051468464,0.35198689784017934,0.2847596572699084,0.8297605144346758,0.4206383808010436
-0.408477,-1.150193,-3.031134,0.843985,-2.318131,2.477413,-1.101446,bad,2.8158084788127606,0.2734266825750583,0.6366764165075868,0.4099188125040149,0.49735884237210753,0.4636317186224215,0.2911473547298782,0.504503722510788
-5.221851,1.645177,0.708299,-1.650452,0.97212,0.444031,-2.182797,good,-0.3150562894268718,0.5203257468314535,0.48148527495192495,0.3349045602601797,0.1423397282946614,0.6796478390969418,0.572956081438793,0.322093966249138
-0.357998,-1.005694,-3.196444,-0.543331,3.021353,3.138219,-2.585611,bad,2.8092168112671025,0.6740993374004787,0.6871102442324465,0.30696100538914495,0.5010820124103209,0.47479808063977436,0.27868936962565233,0.40305398719260305
-3.115689,2.053538,-0.439672,2.225846,-1.161312,-3.473421,-0.435061,good,-0.6590959495636438,0.36023389838139613,0.18249873534967082,0.45614651514775234,0.29768351985201436,0.7112045056466635,0.48644343478654395,0.6055545520957725
-1.317609,-1.805642,2.862508,-0.45813,2.058753,2.308896,-0.287477,bad,1.3703928859016596,0.6018662344386663,0.6238149150280146,0.4663845446156626,0.43030416571090135,0.4129809818151638,0.7353001842358974,0.4092844486727883
-5.478006,-0.981874,4.637865,1.440098,0.901111,-2.403969,5.746699,bad,0.17923930714935327,0.5149972610552066,0.26412111457747245,0.8849805421665936,0.12344655249604114,0.4766388044043218,0.8690934880933963,0.5480954536446675
-4.972516,-0.262867,4.097393,1.096328,1.3191,-2.022446,3.341995,bad,0.05286398274032704,0.5463629814727268,0.2932395930039269,0.7181641500536168,0.16072988264553884,0.5322010744201062,0.828362787438559,0.5229567141575338
-2.120911,0.645852,-2.411376,1.60566,0.231259,1.785404,0.35596,bad,-0.3045163139801717,0.4647318460487907,0.5838611232292987,0.5110203246917124,0.37105517230697294,0.6024236041680415,0.3378531555418365,0.5602024437455164
-0.704063,-5.227087,4.445395,3.243947,1.186647,2.484259,3.06509,good,7.424175109329705,0.5364237635352648,0.6371989147666892,0.6989550111916014,0.4755573617778932,0.148584041404075,0.8545886886680116,0.6800048409825
-0.736573,2.541001,-0.305827,1.876692,2.840588,-3.858153,1.27177,good,-3.449761259237034,0.6605348071107509,0.1531353406343675,0.574550854877958,0.4731595278679045,0.7488738897120542,0.49653017494911794,0.5800220988657329
